id,NAME,neighbourhood group,neighbourhood,lat,long,price,review rate number,number of reviews,occupancy_proxy,estimated_revenue,potential_gain_at_70pct
36969321,Modern 2 Bed. Apartment - 10 Min. to Manhattan!,Queens,Ditmars Steinway,40.77965,-73.90728,1200.0,5.0,2.0,0.0,0.0,306600.0
30544415,"A unique apartment,  clean, quiet, and peaceful !",Bronx,Co-op City,40.86337,-73.82378,1195.0,5.0,10.0,0.0,0.0,305322.5
39218287,Industrial Brooklyn Loft with Tree-Lined Windows,Brooklyn,Clinton Hill,40.68722,-73.96289,1195.0,5.0,54.0,0.0,0.0,305322.5
31175694,Beautiful two-bed room by Manhattan View Hotel,Queens,Long Island City,40.75876,-73.93923,1197.0,5.0,1.0,0.0027397260273972603,1197.0,304636.5
1564682,Industrial Brooklyn Loft with Tree-Lined Windows,Brooklyn,Clinton Hill,40.68722,-73.96289,1195.0,5.0,54.0,0.0027397260273972603,1195.0,304127.5
38292632,Convenient room in Hell’s Kitchen,Manhattan,Hell's Kitchen,40.7645,-73.98786,1189.0,5.0,53.0,0.0,0.0,303789.5
27090883,Suzy ville,Bronx,Throgs Neck,40.82754,-73.82124,1188.0,5.0,1.0,0.0,0.0,303533.99999999994
33721245,Mr. Lucky's furnished room 15.min from Times Sq.,Manhattan,Harlem,40.82256,-73.94024,1184.0,5.0,3.0,0.0,0.0,302512.0
39376245,800sqft apartment with huge terrace,Brooklyn,Bushwick,40.70202,-73.92402,1179.0,5.0,6.0,0.0,0.0,301234.5
32690101,Home away from home,Bronx,Hunts Point,40.81244,-73.88938,1180.0,5.0,34.0,0.0027397260273972603,1180.0,300310.0
32038939,"Right in the Heart of Manhattan! 3 Modern Units, Rooftop Terrace, Restaurant, Near Tenement Museum!",Manhattan,Lower East Side,40.71918,-73.98897,1180.0,5.0,2.0,0.0027397260273972603,1180.0,300310.0
36380017,Bedford Stuyvesant Urban Hang Suite,Brooklyn,Bedford-Stuyvesant,40.6911,-73.94591,1170.0,5.0,263.0,0.0,0.0,298935.0
32033416,LOVELY TWO BED CONDO,Queens,Kew Gardens,40.70649,-73.83619,1169.0,5.0,18.0,0.0,0.0,298679.5
36331415,(E) RIGHT ON BUDGET,Queens,Jamaica,40.67144,-73.76501,1169.0,5.0,70.0,0.0,0.0,298679.5
53321820,A seriene space in Bushwick,Brooklyn,Bushwick,40.70447,-73.92589,1178.0,5.0,2.0,0.005479452054794521,2356.0,298622.99999999994
18563924,A seriene space in Bushwick,Brooklyn,Bushwick,40.70447,-73.92589,1178.0,5.0,2.0,0.005479452054794521,2356.0,298622.99999999994
14079248,Brand New shared room in CoLiving (M and L trains),Queens,Ridgewood,40.7033,-73.90812,1164.0,5.0,2.0,0.0,0.0,297402.0
45650925,Brand New shared room in CoLiving (M and L trains),Queens,Ridgewood,40.7033,-73.90812,1164.0,5.0,2.0,0.0,0.0,297402.0
17291425,Spacious & Chic 2-BR Home in Manhattan,Manhattan,Inwood,40.86958,-73.9172,1166.0,5.0,9.0,0.0027397260273972603,1166.0,296747.0
52049320,Spacious & Chic 2-BR Home in Manhattan,Manhattan,Inwood,40.86958,-73.9172,1166.0,5.0,9.0,0.0027397260273972603,1166.0,296747.0
39468479,A nice quiet room in Manhattan,Manhattan,East Harlem,40.8014,-73.94361,1160.0,5.0,37.0,0.0,0.0,296380.0
35073828,"Private room in Astoria, NY",Queens,Astoria,40.75619,-73.91852,1163.0,5.0,45.0,0.0027397260273972603,1163.0,295983.49999999994
34425427,Beautiful Queen Bedroom in the Heart of Bushwick,Brooklyn,Bushwick,40.68975,-73.90816,1163.0,5.0,1.0,0.0027397260273972603,1163.0,295983.49999999994
34217210,Chic Hamilton Heights getaway w/ AC ✨,Manhattan,Harlem,40.82203,-73.9573,1160.0,5.0,1.0,0.005479452054794521,2320.0,294060.0
20822831,Heights V,Brooklyn,East Flatbush,40.66148,-73.93408,1150.0,5.0,1.0,0.0,0.0,293825.0
55580727,Heights V,Brooklyn,East Flatbush,40.66148,-73.93408,1150.0,5.0,1.0,0.0,0.0,293825.0
47038303,Gorgeous single room in Sunnyside near Manhattan,Queens,Sunnyside,40.74722,-73.9186,1149.0,5.0,20.0,0.0,0.0,293569.5
15466625,Gorgeous single room in Sunnyside near Manhattan,Queens,Sunnyside,40.74722,-73.9186,1149.0,5.0,20.0,0.0,0.0,293569.5
38727292,Studio Deluxe 2- Wyndham Midtown 45,Manhattan,Midtown,40.75328,-73.97193,1183.0,5.0,2.0,0.021917808219178082,9464.0,292792.49999999994
34476239,Billionaire's Row w/ Free Daily Breakfast and Wine,Manhattan,Midtown,40.76432,-73.97793,1168.0,5.0,20.0,0.0136986301369863,5840.0,292583.99999999994
18447941,Heart of long island City,Queens,Long Island City,40.74664,-73.95039,1143.0,5.0,10.0,0.0,0.0,292036.49999999994
53205837,Heart of long island City,Queens,Long Island City,40.74664,-73.95039,1143.0,5.0,10.0,0.0,0.0,292036.49999999994
37048300,Futon 2.0,Manhattan,Harlem,40.80051,-73.95247,1147.0,5.0,247.0,0.0027397260273972603,1147.0,291911.5
31692647,Sonder City Hall Park | Accessible Studio Apartment,Manhattan,Financial District,40.71111,-74.00902,1189.0,5.0,26.0,0.0273972602739726,11890.0,291899.5
39924679,Charming Housebarge w/ outside deck,Brooklyn,Sheepshead Bay,40.58408,-73.94122,1164.0,5.0,72.0,0.0136986301369863,5820.0,291582.0
33368878,Brooklyn Penthouse walk-up,Brooklyn,Crown Heights,40.67301,-73.92554,1140.0,5.0,2.0,0.0,0.0,291270.0
35048974,Bedroom for rent in Upper East Side Manhattan,Manhattan,East Harlem,40.79262,-73.93861,1176.0,5.0,16.0,0.021917808219178082,9408.0,291060.0
32902736,Deluxe Twin Suite at Times SQ Boutique Hotel.,Manhattan,Theater District,40.75973,-73.9872,1176.0,5.0,12.0,0.021917808219178082,9408.0,291060.0
30962506,Tiny House! Beautiful Deck! Outdoor Kitchen!,Queens,Flushing,40.75778,-73.80933,1139.0,5.0,1.0,0.0,0.0,291014.5
15200417,Private studio in midtown Manhattan,Manhattan,Murray Hill,40.74844,-73.97713,1143.0,5.0,1.0,0.0027397260273972603,1143.0,290893.49999999994
46772094,Private studio in midtown Manhattan,Manhattan,Murray Hill,40.74844,-73.97713,1143.0,5.0,1.0,0.0027397260273972603,1143.0,290893.49999999994
25112545,Packaged for one plus groups (ENSUITE KING ROYAL),Brooklyn,East Flatbush,40.64695,-73.93121,1138.0,5.0,3.0,0.0,0.0,290758.99999999994
21425390,New york Multi-unit building,Queens,Jackson Heights,40.75586,-73.87014,1169.0,5.0,23.0,0.019178082191780823,8183.0,290496.5
37436015,Comfortable studio suite in midtown Manhattan,Manhattan,Murray Hill,40.75011,-73.97725,1141.0,5.0,4.0,0.0027397260273972603,1141.0,290384.5
26149212,"Cozy apartment ,Shared Room Heart of Manhattan 5",Manhattan,Hell's Kitchen,40.76612,-73.98749,1136.0,5.0,4.0,0.0,0.0,290248.0
13572236,"Washington Street, Lux Svcd Studio in West Village",Manhattan,SoHo,40.72948,-74.00961,1134.0,5.0,1.0,0.0,0.0,289737.0
45143914,"Washington Street, Lux Svcd Studio in West Village",Manhattan,SoHo,40.72948,-74.00961,1134.0,5.0,1.0,0.0,0.0,289737.0
12963049,"Quiet, Bright, 2 Story Home Close to It All",Queens,Briarwood,40.71512,-73.81928,1189.0,5.0,6.0,0.03287671232876712,14268.0,289521.5
57195100,"Quiet, Bright, 2 Story Home Close to It All",Queens,Briarwood,40.71512,-73.81928,1189.0,5.0,6.0,0.03287671232876712,14268.0,289521.5
44534727,"Quiet, Bright, 2 Story Home Close to It All",Queens,Briarwood,40.71512,-73.81928,1189.0,5.0,6.0,0.03287671232876712,14268.0,289521.5
51525740,"Quiet, Bright, 2 Story Home Close to It All",Queens,Briarwood,40.71512,-73.81928,1189.0,5.0,6.0,0.03287671232876712,14268.0,289521.5
37916516,Bay View - Room Looking Over The Water!,Queens,Rockaway Beach,40.58861,-73.81489,1133.0,5.0,51.0,0.0,0.0,289481.49999999994
28835599,"Smile, Life is for Living",Queens,St. Albans,40.69014,-73.75173,1132.0,5.0,4.0,0.0,0.0,289226.0
38033051,near brookdale hospital fast wi fi  great hatian f,Brooklyn,East Flatbush,40.65474,-73.91802,1130.0,5.0,3.0,0.0,0.0,288715.0
13671098,"Clean, quite, and near a lot of transportation",Manhattan,Harlem,40.82761,-73.9375,1130.0,5.0,4.0,0.0,0.0,288715.0
45242775,"Clean, quite, and near a lot of transportation",Manhattan,Harlem,40.82761,-73.9375,1130.0,5.0,4.0,0.0,0.0,288715.0
32171491,Modern bedroom #1 A fabulous Gem on Utica,Brooklyn,East Flatbush,40.66344,-73.93149,1134.0,5.0,6.0,0.0027397260273972603,1134.0,288603.0
38070055,AG's Palace 4,Brooklyn,Canarsie,40.64344,-73.91423,1127.0,5.0,3.0,0.0,0.0,287948.5
39542487,AMAZING COLUMBUS CIRCLE LOCATION :),Manhattan,Hell's Kitchen,40.76761,-73.98619,1126.0,5.0,3.0,0.0,0.0,287693.0
38496431,Room near City College & Columbia University (2),Manhattan,Harlem,40.82735,-73.94188,1130.0,5.0,73.0,0.0027397260273972603,1130.0,287585.0
16992078,Stunning Loft Penthouse Central Park Terrace New,Manhattan,Upper East Side,40.76683,-73.96867,1124.0,5.0,10.0,0.0,0.0,287182.0
27423920,SoHa Bliss - Central Park North 2 Bed / 1 Bath,Manhattan,Harlem,40.79965,-73.95157,1198.0,5.0,2.0,0.043835616438356165,19168.0,286920.99999999994
22320116,Modern- and newly renovated Brooklyn apartment,Brooklyn,Crown Heights,40.6716,-73.95847,1127.0,5.0,1.0,0.0027397260273972603,1127.0,286821.5
33536777,Geraldine's  1 BR APT 5 min from JFK,Queens,Jamaica,40.67574,-73.7967,1187.0,5.0,26.0,0.038356164383561646,16618.0,286660.5
28427449,Lugar  acogedor y tranquilo,Queens,Astoria,40.76242,-73.9207,1126.0,5.0,18.0,0.0027397260273972603,1126.0,286567.0
34651318,Modern private BR | Private Bathroom,Manhattan,Hell's Kitchen,40.75712,-73.99332,1139.0,5.0,2.0,0.010958904109589041,4556.0,286458.5
31575007,Guest house with separate House entry,Brooklyn,Flatlands,40.6167,-73.92456,1130.0,5.0,14.0,0.005479452054794521,2260.0,286455.0
30360499,Million dollar view Luxury + spacious apartment,Manhattan,Chelsea,40.75064,-73.99338,1191.0,5.0,31.0,0.0410958904109589,17864.999999999996,286435.5
4378651,Amazing convenient 5 min  to city,Queens,Long Island City,40.74681,-73.94586,1146.0,5.0,1.0,0.01643835616438356,6875.999999999999,285927.0
46453417,2 BD cozy house,Staten Island,Midland Beach,40.57509,-74.09606,1150.0,5.0,20.0,0.019178082191780823,8050.000000000001,285775.0
14881740,2 BD cozy house,Staten Island,Midland Beach,40.57509,-74.09606,1150.0,5.0,20.0,0.019178082191780823,8050.000000000001,285775.0
2915608,Delicious & Airy Apt in Landmark Brownstone,Brooklyn,Bedford-Stuyvesant,40.68637,-73.9417,1157.0,5.0,43.0,0.024657534246575342,10413.0,285200.5
39142069,Edo Room,Brooklyn,Clinton Hill,40.69341,-73.96319,1152.0,5.0,138.0,0.021917808219178082,9216.0,285120.0
52868934,New York on The Ocean,Brooklyn,Brighton Beach,40.58019,-73.95403,1185.0,5.0,36.0,0.0410958904109589,17774.999999999996,284992.5
18111038,New York on The Ocean,Brooklyn,Brighton Beach,40.58019,-73.95403,1185.0,5.0,36.0,0.0410958904109589,17774.999999999996,284992.5
41836741,New York on The Ocean,Brooklyn,Brighton Beach,40.58019,-73.95403,1185.0,5.0,36.0,0.0410958904109589,17774.999999999996,284992.5
47224980,Nice  spotless room attached PRIVATE FULL BATHROOM,Queens,Flushing,40.75898,-73.81448,1189.0,5.0,67.0,0.043835616438356165,19024.0,284765.5
15653303,Nice  spotless room attached PRIVATE FULL BATHROOM,Queens,Flushing,40.75898,-73.81448,1189.0,5.0,67.0,0.043835616438356165,19024.0,284765.5
46503676,Beautiful bright  room Near JFK & J Train#2,Queens,Richmond Hill,40.69584,-73.84727,1164.0,5.0,59.0,0.030136986301369864,12804.0,284598.0
14931999,Beautiful bright  room Near JFK & J Train#2,Queens,Richmond Hill,40.69584,-73.84727,1164.0,5.0,59.0,0.030136986301369864,12804.0,284598.0
20945441,Spacious and clean 1BR apt.  in Uptown Manhattan,Manhattan,Washington Heights,40.85428,-73.93204,1144.0,5.0,8.0,0.019178082191780823,8008.0,284284.0
55703337,Spacious and clean 1BR apt.  in Uptown Manhattan,Manhattan,Washington Heights,40.85428,-73.93204,1144.0,5.0,8.0,0.019178082191780823,8008.0,284284.0
15318609,"Modern Home, Amazing Location Master Suite",Brooklyn,Canarsie,40.64162,-73.90891,1117.0,5.0,2.0,0.0027397260273972603,1117.0,284276.5
46890286,"Modern Home, Amazing Location Master Suite",Brooklyn,Canarsie,40.64162,-73.90891,1117.0,5.0,2.0,0.0027397260273972603,1117.0,284276.5
29074745,No sharing/Entire 2 bdrm apt private 2 baths Lga,Queens,East Elmhurst,40.76905,-73.87366,1176.0,5.0,288.0,0.038356164383561646,16464.0,284004.0
30677520,Lovely Spacious 2 room Apartment in the Bronx!,Bronx,East Morrisania,40.83555,-73.88589,1111.0,5.0,2.0,0.0,0.0,283860.5
33083338,Beautiful spacious 1 bedroom apartment in Brooklyn,Brooklyn,Flatlands,40.63038,-73.92098,1115.0,5.0,17.0,0.0027397260273972603,1115.0,283767.5
54187826,"Luxury Private Room 
15 mins From Manhattan",Queens,Ditmars Steinway,40.77188,-73.91157,1110.0,5.0,6.0,0.0,0.0,283605.0
19429930,"Luxury Private Room 
15 mins From Manhattan",Queens,Ditmars Steinway,40.77188,-73.91157,1110.0,5.0,6.0,0.0,0.0,283605.0
37057137,Wingate Cozy,Brooklyn,Prospect-Lefferts Gardens,40.65681,-73.94403,1109.0,5.0,39.0,0.0,0.0,283349.5
35728303,Queen Suite at Time SQ Boutique Hotel,Manhattan,Hell's Kitchen,40.76161,-73.98667,1113.0,5.0,8.0,0.0027397260273972603,1113.0,283258.49999999994
36612535,Hudson Yard - Lux King Room,Manhattan,Hell's Kitchen,40.75672,-73.99691,1149.0,5.0,56.0,0.024657534246575342,10341.0,283228.5
15996281,Sunny & Gorgeous master bedroom  by central park,Manhattan,Upper West Side,40.80272,-73.96629,1108.0,5.0,83.0,0.0,0.0,283093.99999999994
34657393,Cheerful 1 bedroom in shared home with backyard!,Brooklyn,Crown Heights,40.67372,-73.93024,1106.0,5.0,1.0,0.0,0.0,282583.0
35628889,COZY ROOM IN TIMES SQUARE,Manhattan,Hell's Kitchen,40.75577,-73.99478,1179.0,5.0,8.0,0.043835616438356165,18864.0,282370.5
38367745,Charming Apt. In Brooklyn Townhouse,Brooklyn,Bedford-Stuyvesant,40.68327,-73.92578,1105.0,5.0,218.0,0.0,0.0,282327.5
39343659,A Little West Village Charm,Manhattan,Greenwich Village,40.73176,-73.99895,1173.0,5.0,103.0,0.0410958904109589,17594.999999999996,282106.49999999994
34120006,Brownstone’s garden level double bedroom with bath,Manhattan,Harlem,40.82306,-73.94881,1177.0,5.0,1.0,0.043835616438356165,18832.0,281891.5
26018317,Nice room,Bronx,Longwood,40.82285,-73.90198,1167.0,5.0,5.0,0.038356164383561646,16338.0,281830.5
32220094,"Cozy, Friendly, Bronx Living",Bronx,Morrisania,40.83008,-73.89712,1110.0,5.0,60.0,0.005479452054794521,2220.0,281385.0
22596266,Prospect Heights Garden Duplex,Brooklyn,Prospect Heights,40.67625,-73.97038,1099.0,5.0,1.0,0.0,0.0,280794.5
28778712,"Near JFK & LaGuardia airport, cozy studio-style",Queens,Queens Village,40.70765,-73.74777,1139.0,5.0,109.0,0.024657534246575342,10251.0,280763.5
32641498,"Deluxe room with en-suite bathroom, next Columbia",Manhattan,Upper West Side,40.80237,-73.96408,1129.0,5.0,1.0,0.019178082191780823,7903.0,280556.5
23141386,Magnificent 5 Bedroom Brooklyn Townhouse,Brooklyn,Prospect Heights,40.68187,-73.97075,1129.0,5.0,5.0,0.019178082191780823,7903.0,280556.5
26173513,Stylish One Bedroom Apartment!!,Brooklyn,Williamsburg,40.7192,-73.94805,1124.0,5.0,4.0,0.01643835616438356,6743.999999999999,280438.0
38928882,Two bedroom Beauty in midtown Manhattan,Manhattan,Murray Hill,40.74844,-73.97694,1127.0,5.0,1.0,0.019178082191780823,7889.0,280059.5
31337518,Spacious Rooms in Brooklyn,Brooklyn,East Flatbush,40.65229,-73.94556,1116.0,5.0,3.0,0.0136986301369863,5580.0,279558.0
6072555,Prime West Village w/Outdoor Patio,Manhattan,West Village,40.73669,-74.00375,1098.0,5.0,5.0,0.0027397260273972603,1098.0,279440.99999999994
6072555,Prime West Village w/Outdoor Patio,Manhattan,West Village,40.73669,-74.00375,1098.0,5.0,5.0,0.0027397260273972603,1098.0,279440.99999999994
9247727,Stunning Elevator 1 BR Chelsea,Manhattan,Chelsea,40.74392,-74.00113,1120.0,5.0,7.0,0.01643835616438356,6720.0,279440.0
47810418,Stunning Elevator 1 BR Chelsea,Manhattan,Chelsea,40.74392,-74.00113,1120.0,5.0,7.0,0.01643835616438356,6720.0,279440.0
43304755,Bluebird Hell's Kitchen 2-BR + Killer City Views,Manhattan,Hell's Kitchen,40.76045,-73.99929,1093.0,5.0,1.0,0.0,0.0,279261.49999999994
11733077,Bluebird Hell's Kitchen 2-BR + Killer City Views,Manhattan,Hell's Kitchen,40.76045,-73.99929,1093.0,5.0,1.0,0.0,0.0,279261.49999999994
50295768,Bluebird Hell's Kitchen 2-BR + Killer City Views,Manhattan,Hell's Kitchen,40.76045,-73.99929,1093.0,5.0,1.0,0.0,0.0,279261.49999999994
19683436,Dreamer Room,Brooklyn,Bedford-Stuyvesant,40.68862,-73.95572,1092.0,5.0,35.0,0.0,0.0,279006.0
54441332,Dreamer Room,Brooklyn,Bedford-Stuyvesant,40.68862,-73.95572,1092.0,5.0,35.0,0.0,0.0,279006.0
34466850,Lovely Room,Queens,Elmhurst,40.73811,-73.88171,1092.0,5.0,3.0,0.0,0.0,279006.0
38857083,Clean Comfy 2 Bedrooms with 2. Bathrooms sleeps 6,Queens,St. Albans,40.69044,-73.75489,1118.0,5.0,3.0,0.01643835616438356,6707.999999999999,278940.99999999994
35148388,Shoreham Hotel - Ultra-chic Room in Midtown Manhattan,Manhattan,Midtown,40.76366,-73.97554,1095.0,5.0,3.0,0.0027397260273972603,1095.0,278677.5
30900097,Artsy Clinton Hill Hideout,Brooklyn,Bedford-Stuyvesant,40.69648,-73.95904,1188.0,5.0,46.0,0.057534246575342465,24948.0,278585.99999999994
22484701,MADISON SQ - COZY KING ROOM,Manhattan,Hell's Kitchen,40.7561,-73.99855,1107.0,5.0,13.0,0.010958904109589041,4428.0,278410.5
34244825,"Master Bedroom with Own Bathroom, near subway",Brooklyn,Bushwick,40.68374,-73.90698,1106.0,5.0,57.0,0.010958904109589041,4424.0,278159.0
18388292,"HOTEL ROOM LIKE!!!   WITH AFFORDABLE RATE!!!   ""P""",Queens,Woodhaven,40.68654,-73.86672,1131.0,5.0,29.0,0.0273972602739726,11309.999999999998,277660.5
53146188,"HOTEL ROOM LIKE!!!   WITH AFFORDABLE RATE!!!   ""P""",Queens,Woodhaven,40.68654,-73.86672,1131.0,5.0,29.0,0.0273972602739726,11309.999999999998,277660.5
5371686,Cute One-Bedroom on treelined block,Brooklyn,Greenpoint,40.72661,-73.95153,1177.0,5.0,3.0,0.0547945205479452,23540.0,277183.5
56584256,Spectacular Townhouse 4Floor 5BD West Village NYC,Manhattan,West Village,40.73726,-74.00085,1100.0,5.0,8.0,0.010958904109589041,4400.0,276650.0
50914896,Spectacular Townhouse 4Floor 5BD West Village NYC,Manhattan,West Village,40.73726,-74.00085,1100.0,5.0,8.0,0.010958904109589041,4400.0,276650.0
43923883,Spectacular Townhouse 4Floor 5BD West Village NYC,Manhattan,West Village,40.73726,-74.00085,1100.0,5.0,8.0,0.010958904109589041,4400.0,276650.0
12352206,Spectacular Townhouse 4Floor 5BD West Village NYC,Manhattan,West Village,40.73726,-74.00085,1100.0,5.0,8.0,0.010958904109589041,4400.0,276650.0
31774387,Lovely Room for Travelers near Prospect Park,Brooklyn,Prospect-Lefferts Gardens,40.66083,-73.9408,1104.0,5.0,1.0,0.0136986301369863,5520.0,276552.0
33097698,Comfortable 3-bedroom rental unit in Brooklyn,Brooklyn,Bay Ridge,40.62016,-74.02388,1082.0,5.0,4.0,0.0,0.0,276451.0
37648650,Modern bedroom with private bath. Close to sbwy+Manhttn.,Queens,Woodside,40.74468,-73.90807,1164.0,5.0,4.0,0.049315068493150684,20952.0,276450.0
36874326,Triangle Loft-Connect,Manhattan,West Village,40.74009,-74.00629,1086.0,5.0,1.0,0.0027397260273972603,1086.0,276387.0
32651440,Beach Bum's Paradise w/ Tiki bar and Hot Tub!,Queens,Rockaway Beach,40.58563,-73.82251,1130.0,5.0,185.0,0.030136986301369864,12430.0,276285.0
34667335,Cozy room in Sunnyside Gardens (near Manhattan),Queens,Sunnyside,40.74694,-73.91699,1085.0,5.0,18.0,0.0027397260273972603,1085.0,276132.5
53151159,Sonder | Hanover Square | Cozy 1BR + Rooftop,Manhattan,Financial District,40.70533,-74.00923,1133.0,5.0,1.0,0.03287671232876712,13595.999999999998,275885.49999999994
18393263,Sonder | Hanover Square | Cozy 1BR + Rooftop,Manhattan,Financial District,40.70533,-74.00923,1133.0,5.0,1.0,0.03287671232876712,13595.999999999998,275885.49999999994
40740426,West 57th Hilton Breakfast/Wine 30 sec from Parade,Manhattan,Midtown,40.76352,-73.9777,1110.0,5.0,9.0,0.019178082191780823,7770.000000000001,275835.0
29863982,Newly renovated cozy studio w/parking /nearJFK,Queens,Arverne,40.59435,-73.79401,1186.0,5.0,10.0,0.06301369863013699,27278.0,275745.0
29326042,Lavish NYC Apt★LaGuardia Airport 10 min |♛King Bed,Manhattan,East Harlem,40.80003,-73.93682,1079.0,5.0,11.0,0.0,0.0,275684.5
38473786,YOU ROOM IN NYC,Queens,Sunnyside,40.74506,-73.91251,1079.0,5.0,262.0,0.0,0.0,275684.5
20860939,1Brooklyn budget room in bushwick,Brooklyn,Bushwick,40.69198,-73.9038,1150.0,5.0,26.0,0.043835616438356165,18400.0,275425.0
55618835,1Brooklyn budget room in bushwick,Brooklyn,Bushwick,40.69198,-73.9038,1150.0,5.0,26.0,0.043835616438356165,18400.0,275425.0
35883499,shrimpy: 70s lounge boat in rockaway,Queens,Arverne,40.59435,-73.78871,1081.0,5.0,16.0,0.0027397260273972603,1081.0,275114.5
24695006,Charming and Luxury 1 Bedroom Apartment,Manhattan,Chelsea,40.743,-74.00136,1085.0,5.0,2.0,0.005479452054794521,2170.0,275047.5
42703852,Charming and Luxury 1 Bedroom Apartment,Manhattan,Chelsea,40.743,-74.00136,1085.0,5.0,2.0,0.005479452054794521,2170.0,275047.5
30704030,IDEALLY LOCATED COZY COTTAGE,Bronx,Throgs Neck,40.83026,-73.8238,1120.0,5.0,450.0,0.0273972602739726,11200.0,274960.0
24940227,Comfortable Sofa Bed For Rent In NYC. Female ONLY,Brooklyn,Sheepshead Bay,40.6093,-73.95211,1106.0,5.0,8.0,0.019178082191780823,7742.0,274841.0
27201896,"Great Room! Great Price! 
Can wait to see you !",Brooklyn,Cypress Hills,40.67804,-73.86761,1152.0,5.0,1.0,0.04657534246575343,19584.000000000004,274752.0
30541102,"Cozy Private Room, Walking Distance From LGA,Rm-7",Queens,East Elmhurst,40.77119,-73.87304,1152.0,5.0,147.0,0.04657534246575343,19584.000000000004,274752.0
16585585,Amazing private room in East Bushwick,Brooklyn,Bushwick,40.69398,-73.90719,1075.0,5.0,1.0,0.0,0.0,274662.5
22605655,"Centrally located Brooklyn 4br, Stunning Skyline",Brooklyn,Bedford-Stuyvesant,40.69468,-73.93304,1132.0,5.0,10.0,0.03561643835616438,14716.0,274510.0
57119434,Spacious Apt. 20 Mins from Manhattan!,Queens,Astoria,40.76043,-73.91465,1075.0,5.0,18.0,0.0027397260273972603,1075.0,273587.5
51450075,Spacious Apt. 20 Mins from Manhattan!,Queens,Astoria,40.76043,-73.91465,1075.0,5.0,18.0,0.0027397260273972603,1075.0,273587.5
44459062,Spacious Apt. 20 Mins from Manhattan!,Queens,Astoria,40.76043,-73.91465,1075.0,5.0,18.0,0.0027397260273972603,1075.0,273587.5
12887384,Spacious Apt. 20 Mins from Manhattan!,Queens,Astoria,40.76043,-73.91465,1075.0,5.0,18.0,0.0027397260273972603,1075.0,273587.5
32622720,Luxury Furnished 1 BDRM in the Center of Manhattan,Manhattan,Murray Hill,40.74468,-73.97288,1197.0,5.0,1.0,0.07397260273972603,32319.0,273514.5
7493623,Private Lg Room 15 min to Manhattan,Queens,Sunnyside,40.74271,-73.92493,1123.0,5.0,6.0,0.03287671232876712,13476.0,273450.49999999994
35606245,Che' Randall Tre   SoBro 10 Minutes to Manhattan!,Bronx,Longwood,40.81992,-73.9079,1195.0,5.0,9.0,0.07397260273972603,32265.0,273057.5
35606245,Che' Randall Tre   SoBro 10 Minutes to Manhattan!,Bronx,Longwood,40.81992,-73.9079,1195.0,5.0,9.0,0.07397260273972603,32265.0,273057.5
5899132,SUNNY 2 BEDROOM IN WILLIAMSBURGGGGG,Brooklyn,Williamsburg,40.70995,-73.96609,1085.0,5.0,8.0,0.010958904109589041,4340.0,272877.5
4985628,Cozy room in a newly renovated apt!,Brooklyn,Prospect Heights,40.67382,-73.96782,1168.0,5.0,14.0,0.06027397260273973,25696.000000000004,272727.99999999994
24442605,COZY BEAUTIFUL HOUSE ! 2 min from the train,Brooklyn,Bushwick,40.68227,-73.90703,1173.0,5.0,7.0,0.06301369863013699,26979.0,272722.49999999994
42451451,COZY BEAUTIFUL HOUSE ! 2 min from the train,Brooklyn,Bushwick,40.68227,-73.90703,1173.0,5.0,7.0,0.06301369863013699,26979.0,272722.49999999994
28453408,Warm room in cozy home near jfk airport,Queens,Jamaica,40.67779,-73.79699,1192.0,5.0,7.0,0.07397260273972603,32184.000000000004,272372.0
3522586,Large Studio w/ NEW MATTRESS in UES,Manhattan,Upper East Side,40.77737,-73.95032,1118.0,5.0,6.0,0.03287671232876712,13415.999999999998,272232.99999999994
33315857,Home away from home-Self check in-Free Parking,Brooklyn,East Flatbush,40.64809,-73.93217,1131.0,5.0,16.0,0.0410958904109589,16965.0,272005.5
3888208,BKLYN BROWNSTONE: The Stuyvesant,Brooklyn,Bedford-Stuyvesant,40.6825,-73.92519,1155.0,5.0,135.0,0.0547945205479452,23100.0,272002.5
7598007,Amazing Loft on the Lower East Side,Manhattan,Lower East Side,40.71269,-73.98171,1185.0,5.0,1.0,0.07123287671232877,30810.0,271957.5
2622889,Charming Room Near Central Park,Manhattan,East Harlem,40.7977,-73.93754,1077.0,5.0,37.0,0.00821917808219178,3231.0,271942.5
35886261,Amazing Private ROOM close to Vessel,Manhattan,Hell's Kitchen,40.7569,-73.99363,1067.0,5.0,1.0,0.0027397260273972603,1067.0,271551.5
41014919,"Luxury, Cozy 1BD, walk to CentrPark",Manhattan,Upper East Side,40.78338,-73.95008,1188.0,5.0,126.0,0.07397260273972603,32076.000000000004,271457.99999999994
38283795,Luminous and Spacious Private Room,Brooklyn,Kensington,40.64458,-73.97574,1156.0,5.0,5.0,0.057534246575342465,24276.0,271082.0
25235708,ONLY WOMEN/CAMAS PARA MUJER/HABITACIÓN COMPARTIDA,Queens,Corona,40.74116,-73.86667,1146.0,5.0,4.0,0.052054794520547946,21774.0,271029.0
26264643,Sunny minimalistic loft in Clinton Hill!,Brooklyn,Clinton Hill,40.69054,-73.96063,1095.0,5.0,1.0,0.021917808219178082,8760.0,271012.5
